timestamp,id,payload
2026-08-04T16:53:46.609589+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:46.618699+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:46.629539+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:46.908859+00:00,1FFD4041,0201BD0000000000
2026-08-04T16:53:46.917785+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:46.927514+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:46.946643+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:47.225084+00:00,1FFD4041,0201BD0000000000
2026-08-04T16:53:47.233673+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:47.244073+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:47.253068+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:47.546578+00:00,1FFD4041,0201BD0000000000
2026-08-04T16:53:47.555392+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:47.565763+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:47.575883+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:47.857364+00:00,1FFD4041,0201BD0000000000
2026-08-04T16:53:47.868156+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:47.876991+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:47.887546+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:48.175166+00:00,1FFD4041,0201BE0000000000
2026-08-04T16:53:48.187076+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:48.197156+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:48.207492+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:48.487831+00:00,1FFD4041,0201BE0000000000
2026-08-04T16:53:48.496117+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:48.507278+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:48.515749+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:48.806786+00:00,1FFD4041,0201BE0000000000
2026-08-04T16:53:48.815803+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:48.826726+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:48.835545+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:49.119213+00:00,1FFD4041,0201BE0000000000
2026-08-04T16:53:49.129623+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:49.148192+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:49.156700+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:49.436217+00:00,1FFD4041,0201BE0000000000
2026-08-04T16:53:49.447108+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:49.455941+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:49.466693+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:49.755091+00:00,1FFD4041,0201BE0000000000
2026-08-04T16:53:49.765802+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:49.774650+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:49.794874+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:50.069510+00:00,1FFD4041,0201BE0000000000
2026-08-04T16:53:50.077813+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:50.098903+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:50.101588+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:50.402111+00:00,1FFD4041,0201BE0000000000
2026-08-04T16:53:50.405098+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:50.417003+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:50.426902+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:50.706688+00:00,1FFD4041,0201BE0000000000
2026-08-04T16:53:50.717868+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:50.726424+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:50.737128+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:51.028243+00:00,1FFD4041,0201BE0000000000
2026-08-04T16:53:51.039143+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:51.047758+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:51.058709+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:51.336319+00:00,1FFD4041,0201BE0000000000
2026-08-04T16:53:51.355202+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:51.363606+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:51.375573+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:51.653646+00:00,1FFD4041,0201BE0000000000
2026-08-04T16:53:51.662414+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:51.673397+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:51.683347+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:51.969930+00:00,1FFD4041,0201BF0000000000
2026-08-04T16:53:51.978809+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:51.989646+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:51.998369+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:52.282198+00:00,1FFD4041,0201BF0000000000
2026-08-04T16:53:52.292718+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:52.301496+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:52.312323+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:52.600099+00:00,1FFD4041,0201BF0000000000
2026-08-04T16:53:52.611153+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:52.620072+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:52.630995+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:52.909538+00:00,1FFD4041,0201BF0000000000
2026-08-04T16:53:52.918384+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:52.929136+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:52.947689+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:53.227859+00:00,1FFD4041,0201BF0000000000
2026-08-04T16:53:53.237851+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:53.248565+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:53.257292+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:53.549656+00:00,1FFD4041,0201BF0000000000
2026-08-04T16:53:53.558741+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:53.569429+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:53.578286+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:53.859359+00:00,1FFD4041,0201BF0000000000
2026-08-04T16:53:53.871049+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:53.881283+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:53.891900+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:54.183297+00:00,1FFD4041,0201BF0000000000
2026-08-04T16:53:54.193690+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:54.202592+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:54.213433+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:54.490544+00:00,1FFD4041,0201BF0000000000
2026-08-04T16:53:54.499561+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:54.510203+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:54.519011+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:54.810601+00:00,1FFD4041,0201BF0000000000
2026-08-04T16:53:54.819122+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:54.830097+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:54.838851+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:55.117078+00:00,1FFD4041,0201BF0000000000
2026-08-04T16:53:55.128427+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:55.145920+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:55.156543+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:55.434655+00:00,1FFD4041,0201BF0000000000
2026-08-04T16:53:55.445680+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:55.454133+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:55.464593+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:55.748838+00:00,1FFD4041,0201BF0000000000
2026-08-04T16:53:55.759650+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:55.768690+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:55.788618+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:56.059625+00:00,1FFD4041,0201BB0000000000
2026-08-04T16:53:56.069704+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:56.090103+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:56.094499+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:56.392990+00:00,1FFD4041,0201BB0000000000
2026-08-04T16:53:56.397428+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:56.408630+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:56.417063+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:56.698564+00:00,1FFD4041,0201BB0000000000
2026-08-04T16:53:56.709473+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:56.718030+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:56.729065+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:57.014324+00:00,1FFD4041,0201BB0000000000
2026-08-04T16:53:57.025175+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:57.034206+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:57.044732+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:57.325110+00:00,1FFD4041,0201BB0000000000
2026-08-04T16:53:57.343466+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:57.352114+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:57.363343+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:57.640925+00:00,1FFD4041,0201BB0000000000
2026-08-04T16:53:57.650056+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:57.661047+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:57.669897+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:57.961945+00:00,1FFD4041,0201BB0000000000
2026-08-04T16:53:57.972000+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:57.982840+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:57.991345+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:58.268512+00:00,1FFD4041,0201BB0000000000
2026-08-04T16:53:58.279666+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:58.288218+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:58.299059+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:58.586629+00:00,1FFD4041,0201BB0000000000
2026-08-04T16:53:58.598396+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:58.606334+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:58.617154+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:58.900707+00:00,1FFD4041,0201BB0000000000
2026-08-04T16:53:58.909023+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:58.920000+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:58.941224+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:59.219124+00:00,1FFD4041,0201BB0000000000
2026-08-04T16:53:59.228387+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:59.239034+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:59.249030+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:59.538804+00:00,1FFD4041,0201BB0000000000
2026-08-04T16:53:59.547631+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:59.558559+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:59.569175+00:00,1FFD4041,05003C0100020200
2026-08-04T16:53:59.852445+00:00,1FFD4041,0201BB0000000000
2026-08-04T16:53:59.863286+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:53:59.873777+00:00,1FFD4041,0400000200010000
2026-08-04T16:53:59.884245+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:00.150311+00:00,00000B41,830717
2026-08-04T16:54:00.150641+00:00,0000410B,01
2026-08-04T16:54:00.169504+00:00,1FFD4041,0201B70000000000
2026-08-04T16:54:00.180574+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:00.189161+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:00.199982+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:00.480668+00:00,1FFD4041,0201B70000000000
2026-08-04T16:54:00.489507+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:00.500440+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:00.510404+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:00.800228+00:00,1FFD4041,0201B70000000000
2026-08-04T16:54:00.811083+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:00.822203+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:00.830717+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:01.115240+00:00,1FFD4041,0201B70000000000
2026-08-04T16:54:01.125189+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:01.143675+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:01.152225+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:01.435170+00:00,1FFD4041,0201B70000000000
2026-08-04T16:54:01.445923+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:01.454656+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:01.465407+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:01.754110+00:00,1FFD4041,0201B70000000000
2026-08-04T16:54:01.765079+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:01.773925+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:01.794150+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:02.067206+00:00,1FFD4041,0201B80000000000
2026-08-04T16:54:02.078276+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:02.098139+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:02.103145+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:02.399052+00:00,1FFD4041,0201B80000000000
2026-08-04T16:54:02.403548+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:02.414202+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:02.423152+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:02.706324+00:00,1FFD4041,0201B80000000000
2026-08-04T16:54:02.717153+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:02.725980+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:02.736248+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:03.025379+00:00,1FFD4041,0201B80000000000
2026-08-04T16:54:03.036390+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:03.045137+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:03.055797+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:03.163258+00:00,00000B41,8304FF
2026-08-04T16:54:03.163545+00:00,0000410B,01
2026-08-04T16:54:03.337555+00:00,1FFD4041,0201B80000000000
2026-08-04T16:54:03.359040+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:03.367711+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:03.378410+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:03.659431+00:00,1FFD4041,0201B80000000000
2026-08-04T16:54:03.668585+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:03.679486+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:03.689906+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:03.979998+00:00,1FFD4041,0201B80000000000
2026-08-04T16:54:03.989028+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:03.999881+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:04.009821+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:04.286385+00:00,1FFD4041,0201B80000000000
2026-08-04T16:54:04.296799+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:04.306724+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:04.317253+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:04.603528+00:00,1FFD4041,0201B80000000000
2026-08-04T16:54:04.614297+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:04.623222+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:04.633766+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:04.915083+00:00,1FFD4041,0201B80000000000
2026-08-04T16:54:04.923557+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:04.934178+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:04.952547+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:05.228443+00:00,1FFD4041,0201B80000000000
2026-08-04T16:54:05.237014+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:05.247888+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:05.256967+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:05.549581+00:00,1FFD4041,0201B80000000000
2026-08-04T16:54:05.558198+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:05.568698+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:05.578047+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:05.857024+00:00,1FFD4041,0201B80000000000
2026-08-04T16:54:05.868171+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:05.876913+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:05.887225+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:06.176516+00:00,1FFD4041,0201B40000000000
2026-08-04T16:54:06.187621+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:06.196189+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:06.206656+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:06.490001+00:00,1FFD4041,0201B40000000000
2026-08-04T16:54:06.498453+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:06.509380+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:06.518526+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:06.814389+00:00,1FFD4041,0201B40000000000
2026-08-04T16:54:06.823580+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:06.834084+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:06.842563+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:07.121861+00:00,1FFD4041,0201B40000000000
2026-08-04T16:54:07.132346+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:07.150725+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:07.159334+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:07.436470+00:00,1FFD4041,0201B40000000000
2026-08-04T16:54:07.447390+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:07.457826+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:07.468917+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:07.752566+00:00,1FFD4041,0201B40000000000
2026-08-04T16:54:07.763413+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:07.772219+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:07.792431+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:08.063610+00:00,1FFD4041,0201B40000000000
2026-08-04T16:54:08.073869+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:08.094311+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:08.098198+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:08.395143+00:00,1FFD4041,0201B40000000000
2026-08-04T16:54:08.397496+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:08.408526+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:08.417259+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:08.700838+00:00,1FFD4041,0201B40000000000
2026-08-04T16:54:08.711167+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:08.720299+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:08.731382+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:09.018527+00:00,1FFD4041,0201B40000000000
2026-08-04T16:54:09.028897+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:09.038197+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:09.048873+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:09.332851+00:00,1FFD4041,0201B40000000000
2026-08-04T16:54:09.350744+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:09.359931+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:09.370709+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:09.653157+00:00,1FFD4041,0201B40000000000
2026-08-04T16:54:09.662853+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:09.673293+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:09.682401+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:09.970456+00:00,1FFD4041,0201B00000000000
2026-08-04T16:54:09.979181+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:09.989876+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:09.998826+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:10.278631+00:00,1FFD4041,0201B00000000000
2026-08-04T16:54:10.289025+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:10.297915+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:10.308201+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:10.596104+00:00,1FFD4041,0201B00000000000
2026-08-04T16:54:10.607206+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:10.616285+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:10.626532+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:10.909709+00:00,1FFD4041,0201B00000000000
2026-08-04T16:54:10.918427+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:10.929346+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:10.949927+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:11.228456+00:00,1FFD4041,0201B00000000000
2026-08-04T16:54:11.237273+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:11.248015+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:11.256804+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:11.548587+00:00,1FFD4041,0201B00000000000
2026-08-04T16:54:11.557366+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:11.568228+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:11.578317+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:11.855028+00:00,1FFD4041,0201B00000000000
2026-08-04T16:54:11.865767+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:11.874606+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:11.885214+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:12.173953+00:00,1FFD4041,0201B10000000000
2026-08-04T16:54:12.184561+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:12.193209+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:12.203974+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:12.482128+00:00,1FFD4041,0201B10000000000
2026-08-04T16:54:12.492179+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:12.503071+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:12.511607+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:12.804012+00:00,1FFD4041,0201B10000000000
2026-08-04T16:54:12.812830+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:12.823697+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:12.833847+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:13.112562+00:00,1FFD4041,0201B10000000000
2026-08-04T16:54:13.123153+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:13.141689+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:13.151669+00:00,1FFD4041,05003C0100020200
2026-08-04T16:54:13.429061+00:00,1FFD4041,0201B10000000000
2026-08-04T16:54:13.439932+00:00,1FFD4041,030000FFFFFFFF00
2026-08-04T16:54:13.448755+00:00,1FFD4041,0400000200010000
2026-08-04T16:54:13.459454+00:00,1FFD4041,05003C0100020200
